USGS	05531175	2010-10-10 10:35	CST	6.20	
USGS	05531175	2010-10-10 10:40	CST	6.20	
USGS	05531175	2010-10-10 10:45	CST	6.20	
USGS	05531175	2010-10-10 10:50	CST	6.20	
USGS	05531175	2010-10-10 10:55	CST	6.20	
USGS	05531175	2010-10-10 11:00	CST	6.20	
USGS	05531175	2010-10-10 11:05	CST	6.20	
USGS	05531175	2010-10-10 11:10	CST	6.20	
USGS	05531175	2010-10-10 11:15	CST	6.21	
USGS	05531175	2010-10-10 11:20	CST	6.20	
USGS	05531175	2010-10-10 11:25	CST	6.21	
USGS	05531175	2010-10-10 11:30	CST	6.21	
USGS	05531175	2010-10-10 11:35	CST	6.21	
USGS	05531175	2010-10-10 11:40	CST	6.20	
USGS	05531175	2010-10-10 11:45	CST	6.21	
USGS	05531175	2010-10-10 11:50	CST	6.21	
USGS	05531175	2010-10-10 11:55	CST	6.21	
USGS	05531175	2010-10-10 12:00	CST	6.21	
USGS	05531175	2010-10-10 12:05	CST	6.20	
USGS	05531175	2010-10-10 12:10	CST	6.21	
USGS	05531175	2010-10-10 12:15	CST	6.21	
USGS	05531175	2010-10-10 12:20	CST	6.21	
USGS	05531175	2010-10-10 12:25	CST	6.21	
USGS	05531175	2010-10-10 12:30	CST	6.21	
USGS	05531175	2010-10-10 12:35	CST	6.21	
USGS	05531175	2010-10-10 12:40	CST	6.21	
USGS	05531175	2010-10-10 12:45	CST	6.21	
USGS	05531175	2010-10-10 12:50	CST	6.21	
USGS	05531175	2010-10-10 12:55	CST	6.21	
USGS	05531175	2010-10-10 13:00	CST	6.21	
USGS	05531175	2010-10-10 13:05	CST	6.21	
USGS	05531175	2010-10-10 13:10	CST	6.21	
USGS	05531175	2010-10-10 13:15	CST	6.21	
USGS	05531175	2010-10-10 13:20	CST	6.21	
USGS	05531175	2010-10-10 13:25	CST	6.22	
USGS	05531175	2010-10-10 13:30	CST	6.21	
USGS	05531175	2010-10-10 13:35	CST	6.21	
USGS	05531175	2010-10-10 13:40	CST	6.21	
USGS	05531175	2010-10-10 13:45	CST	6.21	
USGS	05531175	2010-10-10 13:50	CST	6.21	
USGS	05531175	2010-10-10 13:55	CST	6.21	
USGS	05531175	2010-10-10 14:00	CST	6.21	
USGS	05531175	2010-10-10 14:05	CST	6.21	
USGS	05531175	2010-10-10 14:10	CST	6.21	
USGS	05531175	2010-10-10 14:15	CST	6.21	
USGS	05531175	2010-10-10 14:20	CST	6.21	
USGS	05531175	2010-10-10 14:25	CST	6.21	
USGS	05531175	2010-10-10 14:30	CST	6.21	
USGS	05531175	2010-10-10 14:35	CST	6.20	
USGS	05531175	2010-10-10 14:40	CST	6.21	
USGS	05531175	2010-10-10 14:45	CST	6.20	
USGS	05531175	2010-10-10 14:50	CST	6.20	
USGS	05531175	2010-10-10 14:55	CST	6.20	
USGS	05531175	2010-10-10 15:00	CST	6.21	
USGS	05531175	2010-10-10 15:05	CST	6.21	
USGS	05531175	2010-10-10 15:10	CST	6.21	
USGS	05531175	2010-10-10 15:15	CST	6.21	
USGS	05531175	2010-10-10 15:20	CST	6.21	
USGS	05531175	2010-10-10 15:25	CST	6.21	
USGS	05531175	2010-10-10 15:30	CST	6.21	
USGS	05531175	2010-10-10 15:35	CST	6.21	
USGS	05531175	2010-10-10 15:40	CST	6.22	
USGS	05531175	2010-10-10 15:45	CST	6.22	
USGS	05531175	2010-10-10 15:50	CST	6.22	
USGS	05531175	2010-10-10 15:55	CST	6.22	
USGS	05531175	2010-10-10 16:00	CST	6.22	
USGS	05531175	2010-10-10 16:05	CST	6.22	
USGS	05531175	2010-10-10 16:10	CST	6.22	
USGS	05531175	2010-10-10 16:15	CST	6.22	
USGS	05531175	2010-10-10 16:20	CST	6.22	
USGS	05531175	2010-10-10 16:25	CST	6.23	
USGS	05531175	2010-10-10 16:30	CST	6.23	
USGS	05531175	2010-10-10 16:35	CST	6.23	
USGS	05531175	2010-10-10 16:40	CST	6.23	
USGS	05531175	2010-10-10 16:45	CST	6.23	
USGS	05531175	2010-10-10 16:50	CST	6.24	
USGS	05531175	2010-10-10 16:55	CST	6.24	
USGS	05531175	2010-10-10 17:00	CST	6.24	
USGS	05531175	2010-10-10 17:05	CST	6.24	
USGS	05531175	2010-10-10 17:10	CST	6.25	
USGS	05531175	2010-10-10 17:15	CST	6.25	
USGS	05531175	2010-10-10 17:20	CST	6.25	
USGS	05531175	2010-10-10 17:25	CST	6.25	
USGS	05531175	2010-10-10 17:30	CST	6.25	
USGS	05531175	2010-10-10 17:35	CST	6.26	
USGS	05531175	2010-10-10 17:40	CST	6.26	
USGS	05531175	2010-10-10 17:45	CST	6.26	
USGS	05531175	2010-10-10 17:50	CST	6.26	
USGS	05531175	2010-10-10 17:55	CST	6.26	
USGS	05531175	2010-10-10 18:00	CST	6.26	
USGS	05531175	2010-10-10 18:05	CST	6.27	
USGS	05531175	2010-10-10 18:10	CST	6.27	
USGS	05531175	2010-10-10 18:15	CST	6.27	
USGS	05531175	2010-10-10 18:20	CST	6.27	
USGS	05531175	2010-10-10 18:25	CST	6.28	
USGS	05531175	2010-10-10 18:30	CST	6.28	
USGS	05531175	2010-10-10 18:35	CST	6.28	
USGS	05531175	2010-10-10 18:40	CST	6.28	
USGS	05531175	2010-10-10 18:45	CST	6.28	
USGS	05531175	2010-10-10 18:50	CST	6.28	
USGS	05531175	2010-10-10 18:55	CST	6.29	
USGS	05531175	2010-10-10 19:00	CST	6.29	
USGS	05531175	2010-10-10 19:05	CST	6.29	
USGS	05531175	2010-10-10 19:10	CST	6.29	
USGS	05531175	2010-10-10 19:15	CST	6.29	
USGS	05531175	2010-10-10 19:20	CST	6.29	
USGS	05531175	2010-10-10 19:25	CST	6.29	
USGS	05531175	2010-10-10 19:30	CST	6.30	
USGS	05531175	2010-10-10 19:35	CST	6.30	
USGS	05531175	2010-10-10 19:40	CST	6.30	
USGS	05531175	2010-10-10 19:45	CST	6.30	
USGS	05531175	2010-10-10 19:50	CST	6.30	
USGS	05531175	2010-10-10 19:55	CST	6.30	
USGS	05531175	2010-10-10 20:00	CST	6.31	
USGS	05531175	2010-10-10 20:05	CST	6.31	
USGS	05531175	2010-10-10 20:10	CST	6.31	
USGS	05531175	2010-10-10 20:15	CST	6.31	
USGS	05531175	2010-10-10 20:20	CST	6.31	
USGS	05531175	2010-10-10 20:25	CST	6.32	
USGS	05531175	2010-10-10 20:30	CST	6.31	
USGS	05531175	2010-10-10 20:35	CST	6.32	
USGS	05531175	2010-10-10 20:40	CST	6.32	
USGS	05531175	2010-10-10 20:45	CST	6.32	
USGS	05531175	2010-10-10 20:50	CST	6.32	
USGS	05531175	2010-10-10 20:55	CST	6.32	
USGS	05531175	2010-10-10 21:00	CST	6.32	
USGS	05531175	2010-10-10 21:05	CST	6.33	
USGS	05531175	2010-10-10 21:10	CST	6.33	
USGS	05531175	2010-10-10 21:15	CST	6.33	
USGS	05531175	2010-10-10 21:20	CST	6.33	
USGS	05531175	2010-10-10 21:25	CST	6.33	
USGS	05531175	2010-10-10 21:30	CST	6.33	
USGS	05531175	2010-10-10 21:35	CST	6.33	
USGS	05531175	2010-10-10 21:40	CST	6.33	
USGS	05531175	2010-10-10 21:45	CST	6.33	
USGS	05531175	2010-10-10 21:50	CST	6.33	
USGS	05531175	2010-10-10 21:55	CST	6.33	
USGS	05531175	2010-10-10 22:00	CST	6.34	
USGS	05531175	2010-10-10 22:05	CST	6.34	
USGS	05531175	2010-10-10 22:10	CST	6.34	
USGS	05531175	2010-10-10 22:15	CST	6.34	
USGS	05531175	2010-10-10 22:20	CST	6.34	
USGS	05531175	2010-10-10 22:25	CST	6.34	
USGS	05531175	2010-10-10 22:30	CST	6.34	
USGS	05531175	2010-10-10 22:35	CST	6.34	
USGS	05531175	2010-10-10 22:40	CST	6.34	
USGS	05531175	2010-10-10 22:45	CST	6.34	
USGS	05531175	2010-10-10 22:50	CST	6.34	
USGS	05531175	2010-10-10 22:55	CST	6.34	
USGS	05531175	2010-10-10 23:00	CST	6.34	
USGS	05531175	2010-10-10 23:05	CST	6.34	
USGS	05531175	2010-10-10 23:10	CST	6.35	
USGS	05531175	2010-10-10 23:15	CST	6.35	
USGS	05531175	2010-10-10 23:20	CST	6.35	
USGS	05531175	2010-10-10 23:25	CST	6.35	
USGS	05531175	2010-10-10 23:30	CST	6.35	
USGS	05531175	2010-10-10 23:35	CST	6.35	
USGS	05531175	2010-10-10 23:40	CST	6.35	
USGS	05531175	2010-10-10 23:45	CST	6.36	
USGS	05531175	2010-10-10 23:50	CST	6.36	
USGS	05531175	2010-10-10 23:55	CST	6.36	
USGS	05531175	2010-10-11 00:00	CST	6.36	
USGS	05531175	2010-10-11 00:05	CST	6.36	
USGS	05531175	2010-10-11 00:10	CST	6.36	
USGS	05531175	2010-10-11 00:15	CST	6.36	
USGS	05531175	2010-10-11 00:20	CST	6.36	
USGS	05531175	2010-10-11 00:25	CST	6.36	
USGS	05531175	2010-10-11 00:30	CST	6.36	
USGS	05531175	2010-10-11 00:35	CST	6.36	
USGS	05531175	2010-10-11 00:40	CST	6.36	
USGS	05531175	2010-10-11 00:45	CST	6.36	
USGS	05531175	2010-10-11 00:50	CST	6.36	
USGS	05531175	2010-10-11 00:55	CST	6.36	
USGS	05531175	2010-10-11 01:00	CST	6.36	
USGS	05531175	2010-10-11 01:05	CST	6.36	
USGS	05531175	2010-10-11 01:10	CST	6.36	
USGS	05531175	2010-10-11 01:15	CST	6.36	
USGS	05531175	2010-10-11 01:20	CST	6.36	
USGS	05531175	2010-10-11 01:25	CST	6.36	
USGS	05531175	2010-10-11 01:30	CST	6.35	
USGS	05531175	2010-10-11 01:35	CST	6.35	
USGS	05531175	2010-10-11 01:40	CST	6.35	
USGS	05531175	2010-10-11 01:45	CST	6.35	
USGS	05531175	2010-10-11 01:50	CST	6.35	
USGS	05531175	2010-10-11 01:55	CST	6.35	
USGS	05531175	2010-10-11 02:00	CST	6.34	
USGS	05531175	2010-10-11 02:05	CST	6.34	
USGS	05531175	2010-10-11 02:10	CST	6.34	
USGS	05531175	2010-10-11 02:15	CST	6.34	
USGS	05531175	2010-10-11 02:20	CST	6.34	
USGS	05531175	2010-10-11 02:25	CST	6.34	
USGS	05531175	2010-10-11 02:30	CST	6.34	
USGS	05531175	2010-10-11 02:35	CST	6.34	
USGS	05531175	2010-10-11 02:40	CST	6.34	
USGS	05531175	2010-10-11 02:45	CST	6.33	
USGS	05531175	2010-10-11 02:50	CST	6.33	
USGS	05531175	2010-10-11 02:55	CST	6.33	
USGS	05531175	2010-10-11 03:00	CST	6.33	
USGS	05531175	2010-10-11 03:05	CST	6.33	
USGS	05531175	2010-10-11 03:10	CST	6.33	
USGS	05531175	2010-10-11 03:15	CST	6.32	
USGS	05531175	2010-10-11 03:20	CST	6.32	
USGS	05531175	2010-10-11 03:25	CST	6.32	
USGS	05531175	2010-10-11 03:30	CST	6.32	
USGS	05531175	2010-10-11 03:35	CST	6.32	
USGS	05531175	2010-10-11 03:40	CST	6.32	
USGS	05531175	2010-10-11 03:45	CST	6.31	
USGS	05531175	2010-10-11 03:50	CST	6.32	
USGS	05531175	2010-10-11 03:55	CST	6.32	
USGS	05531175	2010-10-11 04:00	CST	6.29	
USGS	05531175	2010-10-11 04:05	CST	6.29	
USGS	05531175	2010-10-11 04:10	CST	6.29	
USGS	05531175	2010-10-11 04:15	CST	6.29	
USGS	05531175	2010-10-11 04:20	CST	6.29	
USGS	05531175	2010-10-11 04:25	CST	6.28	
USGS	05531175	2010-10-11 04:30	CST	6.29	
USGS	05531175	2010-10-11 04:35	CST	6.28	
USGS	05531175	2010-10-11 04:40	CST	6.28	
USGS	05531175	2010-10-11 04:45	CST	6.28	
USGS	05531175	2010-10-11 04:50	CST	6.28	
USGS	05531175	2010-10-11 04:55	CST	6.28	
USGS	05531175	2010-10-11 05:00	CST	6.27	
USGS	05531175	2010-10-11 05:05	CST	6.28	
USGS	05531175	2010-10-11 05:10	CST	6.27	
USGS	05531175	2010-10-11 05:15	CST	6.27	
USGS	05531175	2010-10-11 05:20	CST	6.27	
USGS	05531175	2010-10-11 05:25	CST	6.27	
USGS	05531175	2010-10-11 05:30	CST	6.27	
USGS	05531175	2010-10-11 05:35	CST	6.26	
USGS	05531175	2010-10-11 05:40	CST	6.26	
USGS	05531175	2010-10-11 05:45	CST	6.26	
USGS	05531175	2010-10-11 05:50	CST	6.26	
USGS	05531175	2010-10-11 05:55	CST	6.26	
USGS	05531175	2010-10-11 06:00	CST	6.24	
USGS	05531175	2010-10-11 06:05	CST	6.25	
USGS	05531175	2010-10-11 06:10	CST	6.24	
USGS	05531175	2010-10-11 06:15	CST	6.24	
USGS	05531175	2010-10-11 06:20	CST	6.24	
USGS	05531175	2010-10-11 06:25	CST	6.24	
USGS	05531175	2010-10-11 06:30	CST	6.25	
USGS	05531175	2010-10-11 06:35	CST	6.24	
USGS	05531175	2010-10-11 06:40	CST	6.24	
USGS	05531175	2010-10-11 06:45	CST	6.25	
USGS	05531175	2010-10-11 06:50	CST	6.25	
USGS	05531175	2010-10-11 06:55	CST	6.24	
USGS	05531175	2010-10-11 07:00	CST	6.24	
USGS	05531175	2010-10-11 07:05	CST	6.24	
USGS	05531175	2010-10-11 07:10	CST	6.24	
USGS	05531175	2010-10-11 07:15	CST	6.24	
USGS	05531175	2010-10-11 07:20	CST	6.23	
USGS	05531175	2010-10-11 07:25	CST	6.24	
USGS	05531175	2010-10-11 07:30	CST	6.23	
USGS	05531175	2010-10-11 07:35	CST	6.22	
USGS	05531175	2010-10-11 07:40	CST	6.22	
USGS	05531175	2010-10-11 07:45	CST	6.23	
USGS	05531175	2010-10-11 07:50	CST	6.23	
USGS	05531175	2010-10-11 07:55	CST	6.23	
USGS	05531175	2010-10-11 08:00	CST	6.23	
USGS	05531175	2010-10-11 08:05	CST	6.23	
USGS	05531175	2010-10-11 08:10	CST	6.23	
USGS	05531175	2010-10-11 08:15	CST	6.22	
USGS	05531175	2010-10-11 08:20	CST	6.23	
USGS	05531175	2010-10-11 08:25	CST	6.22	
USGS	05531175	2010-10-11 08:30	CST	6.23	
USGS	05531175	2010-10-11 08:35	CST	6.22	
USGS	05531175	2010-10-11 08:40	CST	6.23	
USGS	05531175	2010-10-11 08:45	CST	6.22	
USGS	05531175	2010-10-11 08:50	CST	6.22	
USGS	05531175	2010-10-11 08:55	CST	6.22	
USGS	05531175	2010-10-11 09:00	CST	6.22	
USGS	05531175	2010-10-11 09:05	CST	6.22	
USGS	05531175	2010-10-11 09:10	CST	6.22	
USGS	05531175	2010-10-11 09:15	CST	6.22	
USGS	05531175	2010-10-11 09:20	CST	6.22	
USGS	05531175	2010-10-11 09:25	CST	6.22	
USGS	05531175	2010-10-11 09:30	CST	6.22	
USGS	05531175	2010-10-11 09:35	CST	6.22	
USGS	05531175	2010-10-11 09:40	CST	6.22	
USGS	05531175	2010-10-11 09:45	CST	6.22	
USGS	05531175	2010-10-11 09:50	CST	6.22	
USGS	05531175	2010-10-11 09:55	CST	6.22	
USGS	05531175	2010-10-11 10:00	CST	6.23	
USGS	05531175	2010-10-11 10:05	CST	6.24	
USGS	05531175	2010-10-11 10:10	CST	6.24	
USGS	05531175	2010-10-11 10:15	CST	6.23	
USGS	05531175	2010-10-11 10:20	CST	6.24	
USGS	05531175	2010-10-11 10:25	CST	6.22	
USGS	05531175	2010-10-11 10:30	CST	6.24	
USGS	05531175	2010-10-11 10:35	CST	6.23	
USGS	05531175	2010-10-11 10:40	CST	6.24	
USGS	05531175	2010-10-11 10:45	CST	6.23	
USGS	05531175	2010-10-11 10:50	CST	6.23	
USGS	05531175	2010-10-11 10:55	CST	6.23	
USGS	05531175	2010-10-11 11:00	CST	6.23	
USGS	05531175	2010-10-11 11:05	CST	6.23	
USGS	05531175	2010-10-11 11:10	CST	6.23	
USGS	05531175	2010-10-11 11:15	CST	6.22	
USGS	05531175	2010-10-11 11:20	CST	6.22	
USGS	05531175	2010-10-11 11:25	CST	6.22	
USGS	05531175	2010-10-11 11:30	CST	6.22	
USGS	05531175	2010-10-11 11:35	CST	6.22	
USGS	05531175	2010-10-11 11:40	CST	6.22	
USGS	05531175	2010-10-11 11:45	CST	6.22	
USGS	05531175	2010-10-11 11:50	CST	6.22	
USGS	05531175	2010-10-11 11:55	CST	6.20	
USGS	05531175	2010-10-11 12:00	CST	6.20	
USGS	05531175	2010-10-11 12:05	CST	6.22	
USGS	05531175	2010-10-11 12:10	CST	6.21	
USGS	05531175	2010-10-11 12:15	CST	6.21	
USGS	05531175	2010-10-11 12:20	CST	6.22	
USGS	05531175	2010-10-11 12:25	CST	6.21	
USGS	05531175	2010-10-11 12:30	CST	6.22	
USGS	05531175	2010-10-11 12:35	CST	6.22	
USGS	05531175	2010-10-11 12:40	CST	6.23	
USGS	05531175	2010-10-11 12:45	CST	6.22	
USGS	05531175	2010-10-11 12:50	CST	6.21	
USGS	05531175	2010-10-11 12:55	CST	6.22	
USGS	05531175	2010-10-11 13:00	CST	6.22	
USGS	05531175	2010-10-11 13:05	CST	6.22	
USGS	05531175	2010-10-11 13:10	CST	6.21	
USGS	05531175	2010-10-11 13:15	CST	6.22	
USGS	05531175	2010-10-11 13:20	CST	6.22	
USGS	05531175	2010-10-11 13:25	CST	6.22	
USGS	05531175	2010-10-11 13:30	CST	6.22	
USGS	05531175	2010-10-11 13:35	CST	6.23	
USGS	05531175	2010-10-11 13:40	CST	6.23	
USGS	05531175	2010-10-11 13:45	CST	6.23	
USGS	05531175	2010-10-11 13:50	CST	6.23	
USGS	05531175	2010-10-11 13:55	CST	6.23	
USGS	05531175	2010-10-11 14:00	CST	6.23	
USGS	05531175	2010-10-11 14:05	CST	6.24	
USGS	05531175	2010-10-11 14:10	CST	6.26	
USGS	05531175	2010-10-11 14:15	CST	6.24	
USGS	05531175	2010-10-11 14:20	CST	6.25	
USGS	05531175	2010-10-11 14:25	CST	6.25	
USGS	05531175	2010-10-11 14:30	CST	6.25	
USGS	05531175	2010-10-11 14:35	CST	6.25	
USGS	05531175	2010-10-11 14:40	CST	6.25	
USGS	05531175	2010-10-11 14:45	CST	6.26	
USGS	05531175	2010-10-11 14:50	CST	6.26	
USGS	05531175	2010-10-11 14:55	CST	6.26	
USGS	05531175	2010-10-11 15:00	CST	6.26	
USGS	05531175	2010-10-11 15:05	CST	6.26	
USGS	05531175	2010-10-11 15:10	CST	6.26	
USGS	05531175	2010-10-11 15:15	CST	6.26	
USGS	05531175	2010-10-11 15:20	CST	6.26	
USGS	05531175	2010-10-11 15:25	CST	6.26	
USGS	05531175	2010-10-11 15:30	CST	6.26	
USGS	05531175	2010-10-11 15:35	CST	6.26	
USGS	05531175	2010-10-11 15:40	CST	6.26	
USGS	05531175	2010-10-11 15:45	CST	6.28	
USGS	05531175	2010-10-11 15:50	CST	6.27	
USGS	05531175	2010-10-11 15:55	CST	6.28	
USGS	05531175	2010-10-11 16:00	CST	6.28	
USGS	05531175	2010-10-11 16:05	CST	6.28	
USGS	05531175	2010-10-11 16:10	CST	6.28	
USGS	05531175	2010-10-11 16:15	CST	6.28	
USGS	05531175	2010-10-11 16:20	CST	6.29	
USGS	05531175	2010-10-11 16:25	CST	6.29	
USGS	05531175	2010-10-11 16:30	CST	6.29	
USGS	05531175	2010-10-11 16:35	CST	6.28	
USGS	05531175	2010-10-11 16:40	CST	6.29	
USGS	05531175	2010-10-11 16:45	CST	6.29	
USGS	05531175	2010-10-11 16:50	CST	6.29	
USGS	05531175	2010-10-11 16:55	CST	6.30	
USGS	05531175	2010-10-11 17:00	CST	6.30	
USGS	05531175	2010-10-11 17:05	CST	6.30	
USGS	05531175	2010-10-11 17:10	CST	6.30	
USGS	05531175	2010-10-11 17:15	CST	6.31	
USGS	05531175	2010-10-11 17:20	CST	6.30	
USGS	05531175	2010-10-11 17:25	CST	6.30	
USGS	05531175	2010-10-11 17:30	CST	6.32	
USGS	05531175	2010-10-11 17:35	CST	6.31	
USGS	05531175	2010-10-11 17:40	CST	6.31	
USGS	05531175	2010-10-11 17:45	CST	6.29	
USGS	05531175	2010-10-11 17:50	CST	6.30	
USGS	05531175	2010-10-11 17:55	CST	6.32	
USGS	05531175	2010-10-11 18:00	CST	6.30	
USGS	05531175	2010-10-11 18:05	CST	6.32	
USGS	05531175	2010-10-11 18:10	CST	6.30	
USGS	05531175	2010-10-11 18:15	CST	6.31	
USGS	05531175	2010-10-11 18:20	CST	6.32	
USGS	05531175	2010-10-11 18:25	CST	6.31	
USGS	05531175	2010-10-11 18:30	CST	6.31	
USGS	05531175	2010-10-11 18:35	CST	6.31	
USGS	05531175	2010-10-11 18:40	CST	6.32	
USGS	05531175	2010-10-11 18:45	CST	6.31	
USGS	05531175	2010-10-11 18:50	CST	6.32	
USGS	05531175	2010-10-11 18:55	CST	6.34	
USGS	05531175	2010-10-11 19:00	CST	6.32	
USGS	05531175	2010-10-11 19:05	CST	6.33	
